wheel_f;wheel_r;rail_max
0.357541872;0.288682187;0.266992588
0.168868086;0.110495317;0.113485686
0.308850574;0.248316989;0.268846351
0.416786916;0.451817537;0.313848207
0.17465133;0.086454926;0.097250066
0.482398303;0.45212;0.394204903
0.427088213;0.442146389;0.313055387
0.478489192;0.313547315;0.197735484
0.262940297;0.169410424;0.14719478
0.156129248;0.212464982;0.140298748
0.200088905;0.13079083;0.121200229
0.288267469;0.239367867;0.255575642
0.453065538;0.389990597;0.349045845
0.365198125;0.423907933;0.288129726
0.216255652;0.201326259;0.18463045
0.15555565;0.165192157;0.130199104
0.203481483;0.099540331;0.084733622
0.32414638;0.328760924;0.33441857
0.181985131;0.167430597;0.140722063
0.858847027;0.774069484;0.585892615
0.4584293;0.371457187;0.319825678
0.321483841;0.281788265;0.282493804
0.217418503;0.101744767;0.118152692
0.315247105;0.190341634;0.199670317
0.331670037;0.190183075;0.199491818
0.304479573;0.208667992;0.188965381
0.723025769;0.621020966;0.483846861
0.26482028;0.175823231;0.167598137
0.608580659;0.495157156;0.405393745
0.45971557;0.40586303;0.30483519
0.55097483;0.555107288;0.413112458
0.438764656;0.277600474;0.265889135
0.285594043;0.287390762;0.243778532
0.150824951;0.04812145;0.077256462
0.319483848;0.224245611;0.200247223
0.335979255;0.325586631;0.335346061
0.455031855;0.308064064;0.189884899
0.627665182;0.546601999;0.516880455
0.427915;0.34962014;0.316716846
0.605175124;0.488219322;0.387543955
0.702613608;0.570034423;0.421717365
0.487362684;0.372344724;0.27257409
0.27235503;0.194660989;0.19495546
0.421403838;0.282929671;0.138516314
0.399814414;0.239584379;0.235274588
0.513090962;0.331141707;0.298104108
0.176322767;0.175784205;0.154845273
0.550230766;0.434084114;0.396458124
0.239681762;0.27439308;0.199775077
0.54638709;0.351453663;0.311519836
0.152298036;0.062974134;0.088852696
0.523059774;0.407006616;0.393964702
0.326989866;0.347779743;0.269320067
0.712864991;0.544093706;0.374049175
0.553075773;0.362566029;0.320719387
0.171548867;0.158133248;0.148874702
0.24334391;0.1480856;0.140675773
0.379621987;0.398310594;0.331590175
0.458451817;0.444998357;0.359005727
0.175044888;0.153938602;0.148241449
0.272974938;0.129150412;0.153465241
0.324359738;0.29441751;0.280034154
0.326207977;0.229092695;0.220673075
0.378948555;0.178608628;0.206256536
0.115739012;0.108897842;0.107307152
0.293934515;0.34279871;0.238939225
0.473361545;0.275506864;0.261299354
0.386282497;0.251507764;0.240346065
0.506905159;0.434268043;0.401622041
0.230727992;0.254337281;0.288582574
0.402856355;0.247791693;0.238266146
0.734949728;0.576432489;0.41845421
0.188764789;0.095615691;0.110432743
0.136359837;0.108943248;0.110070067
0.243510919;0.284576063;0.206130638
0.486730187;0.461731375;0.408951004
0.424304062;0.359123368;0.379350766
0.232942069;0.156361423;0.164392333
0.592061745;0.407203964;0.349742834
0.179659412;0.1394695;0.137409513
0.358014968;0.275211559;0.225808618
0.828364426;0.742869604;0.674647936
0.331061913;0.22175045;0.178881916
0.299836302;0.187914035;0.184766583
0.68344796;0.609341384;0.433814069
0.224333195;0.115204435;0.131395411
0.499473463;0.336690903;0.260105181
0.338919119;0.263337955;0.226175697
0.453409687;0.21859968;0.253428639
0.282670665;0.18909389;0.175646013
0.666274183;0.578070893;0.547666623
0.541966403;0.385315294;0.315948485
0.342457962;0.213938888;0.191749197
0.311674702;0.260226428;0.245074567
0.334056302;0.134525973;0.17377302
0.243953218;0.077615347;0.127830138
0.239923225;0.197573727;0.170049015
0.186115341;0.147407184;0.154059786
0.519757027;0.508982609;0.462414818
0.773913668;0.69462795;0.52388004
0.610777123;0.451177594;0.364391145
0.217353143;0.200102834;0.19818204
0.26062179;0.149740188;0.161265266
0.369627434;0.282120768;0.249550441
0.348911203;0.26604704;0.26897071
0.329109415;0.223371963;0.195681887
0.312584393;0.253518514;0.227836651
0.379822231;0.284899007;0.260274968
0.191946049;0.120194213;0.124335963
0.266065887;0.264068957;0.257329615
0.359572623;0.228595022;0.206836259
0.218817802;0.281102484;0.194526421
0.161624439;0.181702412;0.145437844
0.515476793;0.250147997;0.267162915
0.293358596;0.216940025;0.215479992
0.675037907;0.615453829;0.55914872
0.223814772;0.223706254;0.192793166
0.214585885;0.20853422;0.197026974
0.153586422;0.139684699;0.135857208
0.24009882;0.146516441;0.133274967
0.213435123;0.225669533;0.153920672
0.692223063;0.608353017;0.610450951
0.251002234;0.156220428;0.149537554
0.342905271;0.249546166;0.168370989
0.306155733;0.222175503;0.224211596
0.260452256;0.234820507;0.201274813
0.125817787;0.10583082;0.111086234
0.263563135;0.107424678;0.135925997
0.510422428;0.296510479;0.28276688
0.634687663;0.560144163;0.480295738
0.547545543;0.450302229;0.376391166
0.197866191;0.05887748;0.099672106
0.538045286;0.459974314;0.466932716
0.352627124;0.194935899;0.204207511
0.167102595;0.183469881;0.288228419
0.621907356;0.55056114;0.471474083
0.336433269;0.276974905;0.255243854
0.330557772;0.153758175;0.125352236
0.631323906;0.457074226;0.361885169
0.396333859;0.267867228;0.194775846
0.412631948;0.298926044;0.268092164
0.542640286;0.380904354;0.322625951
0.304323376;0.165891454;0.162698778
0.528104664;0.432112802;0.463100967
0.637433455;0.593051929;0.541845022
